query_id,intent,gold_lane,variant_id,top_k,candidate_count,retrieval_ms,prompt_tokens_est,gold_evidence_ids,retrieved_ids,sufficient_context,refusal_expected,refusal_gate_available,empty_retrieval_correct,evidence_covered,required_fields_present,sufficient_packet,review_state
"BQ03","archive_orientation","help","top3_raw_topology_source_rights","3","3","0.167","2196","SURF-CGS2026R0908|SURF-CRG2026R0005","SURF-CRG2026R0005|SURF-CGS2026R0908|LAB-METHOD-CONTEXT-V0","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ03","archive_orientation","help","top3_compressed_no_topology_source_rights","3","3","0.164","1269","SURF-CGS2026R0908|SURF-CRG2026R0005","SURF-CRG2026R0005|SURF-CGS2026R0908|LAB-METHOD-CONTEXT-V0","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ03","archive_orientation","help","top3_compressed_topology_no_source_rights","3","3","0.163","942","SURF-CGS2026R0908|SURF-CRG2026R0005","SURF-CRG2026R0005|SURF-CGS2026R0908|LAB-METHOD-CONTEXT-V0","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ04","casual_archive_help","help","top1_compressed_topology_source_rights","1","0","0.238","1","SURF-ER1830R015|SURF-CRG2026R0051","","true","false","false","true","false","false","false","stable_rule_reviewed"
"BQ04","casual_archive_help","help","top3_compressed_topology_source_rights","3","0","0.193","1","SURF-ER1830R015|SURF-CRG2026R0051","","true","false","false","true","false","false","false","stable_rule_reviewed"
"BQ04","casual_archive_help","help","top8_compressed_topology_source_rights","8","0","0.287","1","SURF-ER1830R015|SURF-CRG2026R0051","","true","false","false","true","false","false","false","stable_rule_reviewed"
"BQ04","casual_archive_help","help","top3_raw_topology_source_rights","3","0","0.183","1","SURF-ER1830R015|SURF-CRG2026R0051","","true","false","false","true","false","false","false","stable_rule_reviewed"
"BQ04","casual_archive_help","help","top3_compressed_no_topology_source_rights","3","0","0.182","1","SURF-ER1830R015|SURF-CRG2026R0051","","true","false","false","true","false","false","false","stable_rule_reviewed"
"BQ04","casual_archive_help","help","top3_compressed_topology_no_source_rights","3","0","0.181","1","SURF-ER1830R015|SURF-CRG2026R0051","","true","false","false","true","false","false","false","stable_rule_reviewed"
"BQ05","current_object_explanation","fast_answer","top1_compressed_topology_source_rights","1","1","0.203","293","SURF-GAX1970R001","SURF-GAX1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ05","current_object_explanation","fast_answer","top3_compressed_topology_source_rights","3","3","0.123","1059","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ05","current_object_explanation","fast_answer","top8_compressed_topology_source_rights","8","8","0.143","2810","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP|SURF-CHW2026R001|SURF-SI1970R001|SURF-CRG2026R0002|SURF-GAX1970R002|SURF-GA1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ05","current_object_explanation","fast_answer","top3_raw_topology_source_rights","3","3","0.138","2065","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ05","current_object_explanation","fast_answer","top3_compressed_no_topology_source_rights","3","3","0.132","877","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ05","current_object_explanation","fast_answer","top3_compressed_topology_no_source_rights","3","3","0.123","651","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ06","current_object_explanation","fast_answer","top1_compressed_topology_source_rights","1","1","0.432","293","SURF-GAX1970R001","SURF-GAX1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ06","current_object_explanation","fast_answer","top3_compressed_topology_source_rights","3","2","0.547","753","SURF-GAX1970R001","SURF-GAX1970R001|LAB-METHOD-CONTEXT-V0","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ06","current_object_explanation","fast_answer","top8_compressed_topology_source_rights","8","2","0.543","753","SURF-GAX1970R001","SURF-GAX1970R001|LAB-METHOD-CONTEXT-V0","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ06","current_object_explanation","fast_answer","top3_raw_topology_source_rights","3","2","0.417","1101","SURF-GAX1970R001","SURF-GAX1970R001|LAB-METHOD-CONTEXT-V0","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ06","current_object_explanation","fast_answer","top3_compressed_no_topology_source_rights","3","2","0.405","653","SURF-GAX1970R001","SURF-GAX1970R001|LAB-METHOD-CONTEXT-V0","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ06","current_object_explanation","fast_answer","top3_compressed_topology_no_source_rights","3","2","0.405","506","SURF-GAX1970R001","SURF-GAX1970R001|LAB-METHOD-CONTEXT-V0","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ07","current_object_explanation","fast_answer","top1_compressed_topology_source_rights","1","1","0.168","293","SURF-GAX1970R001","SURF-GAX1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ07","current_object_explanation","fast_answer","top3_compressed_topology_source_rights","3","3","0.244","1123","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CHW2026R001|SURF-CRG2026R0001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ07","current_object_explanation","fast_answer","top8_compressed_topology_source_rights","8","8","0.173","2810","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CHW2026R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP|SURF-SI1970R001|SURF-CRG2026R0002|SURF-GAX1970R002|SURF-GA1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ07","current_object_explanation","fast_answer","top3_raw_topology_source_rights","3","3","0.159","2245","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CHW2026R001|SURF-CRG2026R0001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ07","current_object_explanation","fast_answer","top3_compressed_no_topology_source_rights","3","3","0.154","939","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CHW2026R001|SURF-CRG2026R0001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ07","current_object_explanation","fast_answer","top3_compressed_topology_no_source_rights","3","3","0.169","699","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CHW2026R001|SURF-CRG2026R0001","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ08","source_rights_question","source_rights","top1_compressed_topology_source_rights","1","1","0.957","293","SURF-GAX1970R001","SURF-GAX1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ08","source_rights_question","source_rights","top3_compressed_topology_source_rights","3","3","0.217","980","SURF-GAX1970R001","SURF-GAX1970R001|SURF-COMPOUND-ARUNDEL-SOCIETY-CHROMOLITHOGRAPH-COPIES|SURF-ER1830R065","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ08","source_rights_question","source_rights","top8_compressed_topology_source_rights","8","8","0.303","2666","SURF-GAX1970R001","SURF-GAX1970R001|SURF-COMPOUND-ARUNDEL-SOCIETY-CHROMOLITHOGRAPH-COPIES|SURF-ER1830R065|SURF-ER1830R066|SURF-CHW2026R001|SURF-SI1970R001|SURF-GAX1970R002|SURF-GA1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ08","source_rights_question","source_rights","top3_raw_topology_source_rights","3","3","0.211","1956","SURF-GAX1970R001","SURF-GAX1970R001|SURF-COMPOUND-ARUNDEL-SOCIETY-CHROMOLITHOGRAPH-COPIES|SURF-ER1830R065","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ08","source_rights_question","source_rights","top3_compressed_no_topology_source_rights","3","3","0.214","793","SURF-GAX1970R001","SURF-GAX1970R001|SURF-COMPOUND-ARUNDEL-SOCIETY-CHROMOLITHOGRAPH-COPIES|SURF-ER1830R065","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ08","source_rights_question","source_rights","top3_compressed_topology_no_source_rights","3","3","0.21","599","SURF-GAX1970R001","SURF-GAX1970R001|SURF-COMPOUND-ARUNDEL-SOCIETY-CHROMOLITHOGRAPH-COPIES|SURF-ER1830R065","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ09","first_earliest_claim","refusal_more_context","top1_compressed_topology_source_rights","1","1","0.292","334","","SURF-ER1830R052","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ09","first_earliest_claim","refusal_more_context","top3_compressed_topology_source_rights","3","3","0.238","1413","","SURF-ER1830R052|SURF-CRG2026R0100|SURF-CRG2026R0175","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ09","first_earliest_claim","refusal_more_context","top8_compressed_topology_source_rights","8","8","0.236","3327","","SURF-ER1830R052|SURF-CRG2026R0100|SURF-CRG2026R0175|SURF-CRG2026R0235|SURF-GAX1970R001|SURF-CRG2026R0001|SURF-CHW2026R001|SURF-CRG2026R0002","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ09","first_earliest_claim","refusal_more_context","top3_raw_topology_source_rights","3","3","0.236","2538","","SURF-ER1830R052|SURF-CRG2026R0100|SURF-CRG2026R0175","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ09","first_earliest_claim","refusal_more_context","top3_compressed_no_topology_source_rights","3","3","0.233","1236","","SURF-ER1830R052|SURF-CRG2026R0100|SURF-CRG2026R0175","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ09","first_earliest_claim","refusal_more_context","top3_compressed_topology_no_source_rights","3","3","0.23","874","","SURF-ER1830R052|SURF-CRG2026R0100|SURF-CRG2026R0175","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ10","first_earliest_claim","refusal_more_context","top1_compressed_topology_source_rights","1","1","0.225","287","","SURF-ER1830R001-GROUP","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ10","first_earliest_claim","refusal_more_context","top3_compressed_topology_source_rights","3","3","0.329","973","","SURF-ER1830R001-GROUP|SURF-CHW2026R001|SURF-SI1970R001","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ10","first_earliest_claim","refusal_more_context","top8_compressed_topology_source_rights","8","8","0.218","2664","","SURF-ER1830R001-GROUP|SURF-CHW2026R001|SURF-SI1970R001|SURF-ER1830R002|SURF-ER1830R004|SURF-COMPOUND-ARUNDEL-SOCIETY-CHROMOLITHOGRAPH-COPIES|SURF-ER1830R008|SURF-ER1830R011","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ10","first_earliest_claim","refusal_more_context","top3_raw_topology_source_rights","3","3","0.228","1887","","SURF-ER1830R001-GROUP|SURF-CHW2026R001|SURF-SI1970R001","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ10","first_earliest_claim","refusal_more_context","top3_compressed_no_topology_source_rights","3","3","0.228","789","","SURF-ER1830R001-GROUP|SURF-CHW2026R001|SURF-SI1970R001","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ10","first_earliest_claim","refusal_more_context","top3_compressed_topology_no_source_rights","3","3","0.213","572","","SURF-ER1830R001-GROUP|SURF-CHW2026R001|SURF-SI1970R001","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ11","first_earliest_claim","refusal_more_context","top1_compressed_topology_source_rights","1","1","0.229","407","","SURF-COM1970R007","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ11","first_earliest_claim","refusal_more_context","top3_compressed_topology_source_rights","3","3","0.21","1375","","SURF-COM1970R007|SURF-GA1970R001|SURF-CRG2026R0100","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ11","first_earliest_claim","refusal_more_context","top8_compressed_topology_source_rights","8","8","0.189","3120","","SURF-COM1970R007|SURF-GA1970R001|SURF-CRG2026R0100|SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP|SURF-CHW2026R001|SURF-SI1970R001","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ11","first_earliest_claim","refusal_more_context","top3_raw_topology_source_rights","3","3","0.19","2518","","SURF-COM1970R007|SURF-GA1970R001|SURF-CRG2026R0100","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ11","first_earliest_claim","refusal_more_context","top3_compressed_no_topology_source_rights","3","3","0.178","1199","","SURF-COM1970R007|SURF-GA1970R001|SURF-CRG2026R0100","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ11","first_earliest_claim","refusal_more_context","top3_compressed_topology_no_source_rights","3","3","0.172","879","","SURF-COM1970R007|SURF-GA1970R001|SURF-CRG2026R0100","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ12","comparison","research_answer","top1_compressed_topology_source_rights","1","1","0.074","407","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007","true","false","false","true","false","true","false","stable_rule_reviewed"
"BQ12","comparison","research_answer","top3_compressed_topology_source_rights","3","2","0.014","797","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ12","comparison","research_answer","top8_compressed_topology_source_rights","8","2","0.013","797","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ12","comparison","research_answer","top3_raw_topology_source_rights","3","2","0.012","1638","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ12","comparison","research_answer","top3_compressed_no_topology_source_rights","3","2","0.012","687","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ12","comparison","research_answer","top3_compressed_topology_no_source_rights","3","2","0.014","519","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ13","comparison","research_answer","top1_compressed_topology_source_rights","1","1","0.024","407","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007","true","false","false","true","false","true","false","stable_rule_reviewed"
"BQ13","comparison","research_answer","top3_compressed_topology_source_rights","3","2","0.021","797","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ13","comparison","research_answer","top8_compressed_topology_source_rights","8","2","0.021","797","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ13","comparison","research_answer","top3_raw_topology_source_rights","3","2","0.021","1638","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ13","comparison","research_answer","top3_compressed_no_topology_source_rights","3","2","0.019","687","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ13","comparison","research_answer","top3_compressed_topology_no_source_rights","3","2","0.023","519","SURF-COM1970R007|SURF-CRG2026R0235","SURF-COM1970R007|SURF-CRG2026R0235","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ14","region_period_recommendation","research_answer","top1_compressed_topology_source_rights","1","1","0.181","293","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","SURF-GAX1970R001","true","false","false","true","false","true","false","stable_rule_reviewed"
"BQ14","region_period_recommendation","research_answer","top3_compressed_topology_source_rights","3","3","0.024","955","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ14","region_period_recommendation","research_answer","top8_compressed_topology_source_rights","8","8","0.015","2907","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001|SURF-GAX1970R003|SURF-GAX1970R004|SURF-GAX1970R005|SURF-CRG2026R0100|SURF-ER1830R046","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ14","region_period_recommendation","research_answer","top3_raw_topology_source_rights","3","3","0.014","1992","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ14","region_period_recommendation","research_answer","top3_compressed_no_topology_source_rights","3","3","0.014","773","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ14","region_period_recommendation","research_answer","top3_compressed_topology_no_source_rights","3","3","0.013","577","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","SURF-GAX1970R001|SURF-GAX1970R002|SURF-GA1970R001","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ15","region_period_recommendation","refusal_more_context","top1_compressed_topology_source_rights","1","1","0.029","465","","SURF-CRG2026R0274","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ15","region_period_recommendation","refusal_more_context","top3_compressed_topology_source_rights","3","1","0.026","465","","SURF-CRG2026R0274","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ15","region_period_recommendation","refusal_more_context","top8_compressed_topology_source_rights","8","1","0.026","465","","SURF-CRG2026R0274","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ15","region_period_recommendation","refusal_more_context","top3_raw_topology_source_rights","3","1","0.031","896","","SURF-CRG2026R0274","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ15","region_period_recommendation","refusal_more_context","top3_compressed_no_topology_source_rights","3","1","0.024","407","","SURF-CRG2026R0274","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ15","region_period_recommendation","refusal_more_context","top3_compressed_topology_no_source_rights","3","1","0.024","324","","SURF-CRG2026R0274","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ16","region_period_recommendation","research_answer","top1_compressed_topology_source_rights","1","1","0.015","417","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","SURF-CGS2026R0681","true","false","false","true","false","true","false","stable_rule_reviewed"
"BQ16","region_period_recommendation","research_answer","top3_compressed_topology_source_rights","3","3","0.014","1220","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ16","region_period_recommendation","research_answer","top8_compressed_topology_source_rights","8","8","0.014","3636","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030|SURF-CGS2026R0908|SURF-CGS2026R0904|SURF-CGS2026R0031|SURF-CGS2026R0909|SURF-CGS2026R0910","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ16","region_period_recommendation","research_answer","top3_raw_topology_source_rights","3","3","0.014","2485","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ16","region_period_recommendation","research_answer","top3_compressed_no_topology_source_rights","3","3","0.014","1044","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ16","region_period_recommendation","research_answer","top3_compressed_topology_no_source_rights","3","3","0.014","781","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","SURF-CGS2026R0681|SURF-CGS2026R0328|SURF-CGS2026R0030","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ17","region_period_recommendation","refusal_more_context","top1_compressed_topology_source_rights","1","0","0.025","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ17","region_period_recommendation","refusal_more_context","top3_compressed_topology_source_rights","3","0","0.022","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ17","region_period_recommendation","refusal_more_context","top8_compressed_topology_source_rights","8","0","0.02","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ17","region_period_recommendation","refusal_more_context","top3_raw_topology_source_rights","3","0","0.02","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ17","region_period_recommendation","refusal_more_context","top3_compressed_no_topology_source_rights","3","0","0.02","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ17","region_period_recommendation","refusal_more_context","top3_compressed_topology_no_source_rights","3","0","0.02","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ18","region_period_recommendation","refusal_more_context","top1_compressed_topology_source_rights","1","0","0.021","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ18","region_period_recommendation","refusal_more_context","top3_compressed_topology_source_rights","3","0","0.02","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ18","region_period_recommendation","refusal_more_context","top8_compressed_topology_source_rights","8","0","0.019","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ18","region_period_recommendation","refusal_more_context","top3_raw_topology_source_rights","3","0","0.019","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ18","region_period_recommendation","refusal_more_context","top3_compressed_no_topology_source_rights","3","0","0.019","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ18","region_period_recommendation","refusal_more_context","top3_compressed_topology_no_source_rights","3","0","0.018","1","","","false","true","true","true","true","true","true","stable_rule_reviewed"
"BQ19","source_rights_question","source_rights","top1_compressed_topology_source_rights","1","1","0.113","293","SURF-GAX1970R001","SURF-GAX1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ19","source_rights_question","source_rights","top3_compressed_topology_source_rights","3","3","0.107","1059","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ19","source_rights_question","source_rights","top8_compressed_topology_source_rights","8","8","0.111","2927","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP|SURF-CHW2026R001|SURF-CRG2026R0002|SURF-GAX1970R002|SURF-GA1970R001|SURF-CRG2026R0003","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ19","source_rights_question","source_rights","top3_raw_topology_source_rights","3","3","0.102","2065","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ19","source_rights_question","source_rights","top3_compressed_no_topology_source_rights","3","3","0.106","877","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ19","source_rights_question","source_rights","top3_compressed_topology_no_source_rights","3","3","0.102","651","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CRG2026R0001|SURF-ER1830R001-GROUP","true","false","false","true","true","false","false","stable_rule_reviewed"
"BQ20","source_rights_question","source_rights","top1_compressed_topology_source_rights","1","1","0.177","293","SURF-GAX1970R001","SURF-GAX1970R001","true","false","false","true","true","true","true","stable_rule_reviewed"
"BQ20","source_rights_question","source_rights","top3_compressed_topology_source_rights","3","3","0.173","937","SURF-GAX1970R001","SURF-GAX1970R001|SURF-CHW2026R001|SURF-GAX1970R002","true","false","false","true","true","true","true","stable_rule_reviewed"
